Player ID,Name,Last Name,Cost Today,Form,Position,Team,Selection %,Goals,Assists,Clean Sheets,GW Points,Total Points,Points/Game,Total Bonus Points,Total BPS,Goals Conceded,Minutes,YC,RC,Saves,Penalties Saved,Penalties Missed,Chance Of Playing Next,Total Cost Change,Cost Change GW,Total Transfers Out,Transfers Out GW,Total Transfers in,Transfers in GW,Influence,Creativity,Threat,ICT Index,Last GW,GW39,GW40,GW41,GW42,GW43,GW44,Difficulty Score,Cost Today,Total Cost Change,Cost Change GW,Position,Team,Index,xGi,xGc
392,Richie,Laryea,£4.50,0,DEF,Nottingham Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,3310,0,26,0,0,0,0,0,38,,,,,,,0,45,0,0,2,17,#DIV/0!,0,0
393,Loïc,Mbe Soh,£4.20,0,DEF,Nottingham Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.30,£0.00,4524,0,1320,0,0,0,0,0,38,,,,,,,0,42,-3,0,2,17,#DIV/0!,0,0
394,Brennan,Johnson,£5.50,0,FWD,Nottingham Forest,1.6,8,5,7,2,122,3.2,15,384,54,2930,6,0,0,0,2,100,-£0.50,£0.00,687964,0,648132,0,480.6,374.4,733,158.1,38,,,,,,,0,55,-5,0,4,17,#DIV/0!,0.32,1.65
395,Alex,Mighten,£4.90,0,MID,Nottingham Forest,0,0,0,0,0,1,1,0,1,0,7,0,0,0,0,0,0,-£0.10,£0.00,2697,0,414,0,0,0.3,0,0,38,,,,,,,0,49,-1,0,3,17,#DIV/0!,0,2.96
396,Braian,Ojeda,£4.50,0,MID,Nottingham Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,9658,0,601,0,0,0,0,0,38,,,,,,,0,45,0,0,3,17,#DIV/0!,0,0
397,Taiwo,Awoniyi,£5.60,0,FWD,Nottingham Forest,1.2,10,1,5,8,100,3.7,16,320,29,1395,2,0,0,0,0,100,-£0.40,£0.00,262540,0,282041,0,416.2,140.1,405,95.6,38,,,,,,,0,56,-4,0,4,17,#DIV/0!,0.46,1.71
398,Dean,Henderson,£4.60,0,GK,Nottingham Forest,5.2,0,0,6,0,82,4.6,12,367,31,1620,2,0,54,2,0,100,£0.10,£0.00,1665163,0,1418707,0,474.4,0,0,47.5,38,,,,,,,0,46,1,0,1,17,#DIV/0!,0,1.5
399,Giulian,Biancone,£4.20,0,DEF,Nottingham Forest,0,0,0,0,0,2,1,0,9,1,15,0,0,0,0,0,100,-£0.30,£0.00,7574,0,1877,0,6.8,0,0,0.7,38,,,,,,,0,42,-3,0,2,17,#DIV/0!,0,3.3
474,Willy,Boly,£4.10,0,DEF,Nottingham Forest,0.1,0,1,3,2,37,3.4,7,147,10,684,2,0,0,0,0,100,-£0.40,£0.00,44807,0,26442,0,155,11.8,41,21,38,,,,,,,0,41,-4,0,2,17,#DIV/0!,0.05,1.36
493,Morgan,Gibbs-White,£5.50,0,MID,Nottingham Forest,1.3,5,12,8,4,145,3.9,11,479,61,3151,6,0,0,0,0,100,£0.00,£0.00,237680,0,346117,0,611.4,980.2,628,221.8,38,,,,,,,0,55,0,0,3,17,#DIV/0!,0.36,1.65
507,Moussa,Niakhaté,£4.30,0,DEF,Nottingham Forest,0,0,0,2,2,25,1.8,0,141,22,1163,1,0,0,0,0,100,-£0.20,£0.00,15329,0,4725,0,183.4,15.6,61,26,38,,,,,,,0,43,-2,0,2,17,#DIV/0!,0.06,1.85
511,Omar,Richards,£4.40,0,DEF,Nottingham Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-£0.10,£0.00,1755,0,1283,0,0,0,0,0,38,,,,,,,0,44,-1,0,2,17,#DIV/0!,0,0
518,Wayne,Hennessey,£3.90,0,GK,Nottingham Forest,1.4,0,0,0,3,8,2,0,46,5,271,0,0,10,0,0,100,-£0.10,£0.00,200237,0,120320,0,77.4,0,0,7.8,38,,,,,,,0,39,-1,0,1,17,#DIV/0!,0,1.8
523,Harry,Toffolo,£4.30,0,DEF,Nottingham Forest,0.1,0,0,2,1,30,1.6,1,134,17,933,2,0,0,0,0,100,-£0.20,£0.00,24499,0,17222,0,153,93.6,67,31.2,38,,,,,,,0,43,-2,0,2,17,#DIV/0!,0.12,1.9
524,Lewis,O'Brien,£4.70,0,MID,Nottingham Forest,0,1,0,1,0,22,1.7,0,88,14,578,2,0,0,0,0,0,-£0.30,£0.00,9536,0,5700,0,107.8,56.4,47,21.1,38,,,,,,,0,47,-3,0,3,17,#DIV/0!,0.08,2.2
527,Jesse,Lingard,£5.40,0,MID,Nottingham Forest,1.1,0,1,5,0,33,1.9,0,93,17,918,1,0,0,0,0,100,-£0.60,£0.00,619385,0,191784,0,50.6,151.9,127,32.9,38,,,,,,,0,54,-6,0,3,17,#DIV/0!,0.15,1.52
536,Orel,Mangala,£4.90,0,MID,Nottingham Forest,0,1,1,5,2,50,1.9,0,190,24,1543,3,0,0,0,0,100,-£0.10,£0.00,6129,0,3277,0,199.4,62,75,33.6,38,,,,,,,0,49,-1,0,3,17,#DIV/0!,0.07,1.72
553,Oliver,Hammond,£4.20,0,MID,Nottingham Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-£0.30,£0.00,6767,0,4714,0,0,0,0,0,38,,,,,,,0,42,-3,0,3,17,#DIV/0!,0,0
582,Remo,Freuler,£4.90,0,MID,Nottingham Forest,0,0,0,6,0,54,1.9,0,267,47,2157,4,0,0,0,0,,-£0.10,£0.00,5336,0,5406,0,272.2,174.7,54,50.3,38,,,,,,,0,49,-1,0,3,17,#DIV/0!,0.05,1.75
583,Cheikhou,Kouyaté,£4.40,0,MID,Nottingham Forest,0.1,1,0,2,1,35,1.7,2,144,23,871,3,0,0,0,0,100,-£0.10,£0.00,44225,0,47911,0,162.4,83.1,81,32.6,38,,,,,,,0,44,-1,0,3,17,#DIV/0!,0.07,1.76
585,Emmanuel,Dennis,£5.60,0,FWD,Nottingham Forest,0.1,2,2,1,1,39,2.1,3,113,17,709,3,0,0,0,0,100,-£0.40,£0.00,57095,0,58549,0,169.6,97.6,293,55.7,38,,,,,,,0,56,-4,0,4,17,#DIV/0!,0.27,1.73
602,Renan Augusto,Renan Lodi,£4.30,0,DEF,Nottingham Forest,0.2,0,2,5,1,56,2,3,363,48,2211,7,0,0,0,0,100,-£0.20,£0.00,57900,0,71144,0,319.2,208.9,97,62.6,38,,,,,,,0,43,-2,0,2,17,#DIV/0!,0.09,1.68
621,Loïc,Badé,£4.50,0,DEF,Nottingham Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,2410,0,1949,0,0,0,0,0,38,,,,,,,0,45,0,0,2,17,#DIV/0!,0,0
628,Serge,Aurier,£4.30,0,DEF,Nottingham Forest,0.3,1,0,6,2,70,2.9,8,336,31,1943,2,0,0,0,0,100,-£0.20,£0.00,208094,0,232293,0,437.6,168.9,117,72.5,38,,,,,,,0,43,-2,0,2,17,#DIV/0!,0.07,1.53
666,Dale,Dale Taylor,£4.50,0,FWD,Nottingham Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,3558,0,3777,0,0,0,0,0,38,,,,,,,0,45,0,0,4,17,#DIV/0!,0,0
675,Jordan,Smith,£4.00,0,GK,Nottingham Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,788,0,871,0,0,0,0,0,38,,,,,,,0,40,0,0,1,17,#DIV/0!,0,0
681,Gustavo Henrique,Scarpa,£4.60,0,MID,Nottingham Forest,0,0,0,0,0,5,0.8,0,16,1,177,1,0,0,0,0,100,-£0.40,£0.00,1937,0,2140,0,15,17.3,25,5.7,38,,,,,,,0,46,-4,0,3,17,#DIV/0!,0.14,1.46
703,Danilo,Danilo,£4.50,0,MID,Nottingham Forest,0.2,3,2,1,0,48,3.7,5,178,18,976,1,0,0,0,0,100,£0.00,£0.00,10461,0,29094,0,253.8,108.1,113,47.1,38,,,,,,,0,45,0,0,3,17,#DIV/0!,0.2,1.87
729,Keylor,Navas,£4.50,0,GK,Nottingham Forest,0.8,0,0,2,0,43,2.5,5,273,32,1530,2,0,51,0,0,100,£0.00,£0.00,104730,0,184433,0,387.6,0,0,38.7,38,,,,,,,0,45,0,0,1,17,#DIV/0!,0,1.94
730,Felipe Augusto,Felipe,£4.50,0,DEF,Nottingham Forest,0.1,0,1,1,0,25,1.6,3,233,32,1417,4,0,0,0,0,100,£0.00,£0.00,7877,0,12143,0,379,79.5,130,59,38,,,,,,,0,45,0,0,2,17,#DIV/0!,0.15,2.02
734,André,A.Ayew,£5.00,0,MID,Nottingham Forest,0,0,0,0,1,11,0.8,0,27,10,306,1,0,0,0,1,100,£0.00,£0.00,1263,0,1766,0,34,17.4,53,10.5,38,,,,,,,0,50,0,0,3,17,#DIV/0!,0.32,2.18
749,George,G.Shelvey,£4.00,0,GK,Nottingham Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,355,0,649,0,0,0,0,0,38,,,,,,,0,40,0,0,1,17,#DIV/0!,0,0
21,Ainsley,Maitland-Niles,£4.80,0,MID,Southampton,0,0,1,3,0,38,1.7,0,202,31,1400,3,0,0,0,0,100,-£0.20,£0.00,9556,0,5607,0,280.2,159.2,23,46,38,,,,,,,0,48,-2,0,3,20,#DIV/0!,0.05,1.43
321,Roméo,Lavia,£4.50,0,MID,Southampton,0.2,1,1,4,2,57,2,0,317,50,2219,9,0,0,0,0,100,£0.00,£0.00,105012,0,90372,0,347.6,247.5,46,64.5,38,,,,,,,0,45,0,0,3,20,#DIV/0!,0.05,1.69
400,Theo,Walcott,£4.80,0,MID,Southampton,0,2,2,2,5,49,2.5,1,140,30,1123,1,0,0,0,0,100,-£0.20,£0.00,9360,0,9263,0,189.8,202.8,209,60,38,,,,,,,0,48,-2,0,3,20,#DIV/0!,0.31,1.98
401,Alex,McCarthy,£4.30,0,GK,Southampton,0.1,0,0,0,1,8,1.3,0,83,17,540,0,0,14,0,0,100,-£0.20,£0.00,24543,0,8379,0,106.2,0,0,10.6,38,,,,,,,0,43,-2,0,1,20,#DIV/0!,0,2.53
402,Oriol,Romeu,£4.80,0,MID,Southampton,0,0,0,0,0,2,2,0,9,4,74,0,0,0,0,0,0,-£0.20,£0.00,9786,0,932,0,6.2,3.8,2,1.2,38,,,,,,,0,48,-2,0,3,20,#DIV/0!,0.24,1.76
403,Nathan,Redmond,£5.30,0,MID,Southampton,0,0,0,0,0,1,1,0,3,0,1,0,0,0,0,0,0,-£0.20,£0.00,6553,0,1007,0,0,0,0,0,38,,,,,,,0,53,-2,0,3,20,#DIV/0!,0,1.8
405,Stuart,S.Armstrong,£4.70,0,MID,Southampton,0.1,2,2,1,1,57,1.8,2,221,34,1391,6,0,0,0,0,100,-£0.30,£0.00,23362,0,16707,0,236.4,297.1,267,80.3,38,,,,,,,0,47,-3,0,3,20,#DIV/0!,0.33,1.85
406,Mohamed,Elyounoussi,£5.10,0,MID,Southampton,0.1,1,1,2,2,62,1.9,0,218,45,2162,4,0,0,0,0,,-£0.40,£0.00,14654,0,8945,0,289.8,303.1,424,101.5,38,,,,,,,0,51,-4,0,3,20,#DIV/0!,0.21,1.54
407,James,Ward-Prowse,£6.10,0,MID,Southampton,4.9,9,4,4,7,142,3.7,18,747,72,3371,6,0,0,0,2,100,-£0.40,£0.00,1786445,0,1374045,0,942.6,1165.6,343,245.2,38,,,,,,,0,61,-4,0,3,20,#DIV/0!,0.3,1.62
408,Adam,A.Armstrong,£5.30,0,FWD,Southampton,0.7,2,1,1,5,54,1.8,3,161,24,1321,2,0,0,0,0,100,-£0.20,£0.00,311720,0,284649,0,176.2,148.8,292,60.7,38,,,,,,,0,53,-2,0,4,20,#DIV/0!,0.2,1.69
409,Kyle,Walker-Peters,£4.40,0,DEF,Southampton,0.6,1,0,3,0,56,1.8,2,335,58,2650,4,0,0,0,0,100,-£0.10,£0.00,226674,0,164701,0,420.6,279.5,219,91.9,38,,,,,,,0,44,-1,0,2,20,#DIV/0!,0.12,1.74
410,Jan,Bednarek,£4.10,0,DEF,Southampton,0.2,0,0,3,0,32,1.4,2,321,40,1770,5,0,0,0,0,100,-£0.40,£0.00,51790,0,24589,0,445.6,38.7,47,53.2,38,,,,,,,0,41,-4,0,2,20,#DIV/0!,0.03,1.84
411,Che,Adams,£6.00,0,FWD,Southampton,0.8,5,5,4,0,94,3.4,9,262,41,1987,1,0,0,0,0,100,-£0.50,£0.00,565035,0,539048,0,340.4,336.4,583,124.6,38,,,,,,,0,60,-5,0,4,20,#DIV/0!,0.39,1.55
412,Nathan,Tella,£5.00,0,MID,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,301,0,13,0,0,0,0,0,38,,,,,,,0,50,0,0,3,20,#DIV/0!,0,0
413,Lyanco,Lyanco,£4.40,0,DEF,Southampton,0,1,1,0,3,29,1.4,0,209,26,1173,4,0,0,0,0,100,-£0.10,£0.00,6758,0,4356,0,355.6,62.9,114,53.4,38,,,,,,,0,44,-1,0,2,20,#DIV/0!,0.05,1.79
414,Yan,Valery,£4.00,0,DEF,Southampton,0.3,0,0,0,0,0,0,0,1,2,45,0,0,0,0,0,0,£0.00,£0.00,79753,0,20793,0,4,0.9,0,0.5,38,,,,,,,0,40,0,0,2,20,#DIV/0!,0,1.98
415,Will,Smallbone,£4.50,0,MID,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,1451,0,0,0,0,0,0,0,38,,,,,,,0,45,0,0,3,20,#DIV/0!,0,0
416,Ibrahima,Diallo,£4.10,0,MID,Southampton,0.4,0,0,0,0,19,1.1,0,95,19,813,4,0,0,0,0,100,-£0.40,£0.00,97164,0,60264,0,85.4,66,28,17.7,38,,,,,,,0,41,-4,0,3,20,#DIV/0!,0.03,1.6
417,Romain,Perraud,£4.00,0,DEF,Southampton,0.4,2,2,4,0,71,2.4,5,304,35,1828,4,0,0,0,0,100,-£0.50,£0.00,241324,0,270162,0,360.6,251.8,298,90.9,38,,,,,,,0,40,-5,0,2,20,#DIV/0!,0.15,1.51
418,Moussa,Djenepo,£4.90,0,MID,Southampton,0.1,0,2,0,0,27,1.7,0,117,14,702,1,0,0,0,0,100,-£0.10,£0.00,21150,0,16891,0,141.8,123.2,70,33.7,38,,,,,,,0,49,-1,0,3,20,#DIV/0!,0.08,1.44
419,Tino,Livramento,£4.40,0,DEF,Southampton,0,0,0,0,1,2,1,0,13,0,26,0,0,0,0,0,100,-£0.10,£0.00,3350,0,2301,0,14.2,0.3,0,1.5,38,,,,,,,0,44,-1,0,2,20,#DIV/0!,0,4.88
420,Mohammed,Salisu,£4.20,0,DEF,Southampton,0.1,0,1,1,0,33,1.5,2,305,41,1971,5,0,0,0,0,100,-£0.30,£0.00,40700,0,32355,0,537.4,109.7,167,81.5,38,,,,,,,0,42,-3,0,2,20,#DIV/0!,0.08,1.32
421,Mateusz,Lis,£4.00,0,GK,Southampton,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,22070,0,2802,0,0,0,0,0,38,,,,,,,0,40,0,0,1,20,#DIV/0!,0,0
422,Gavin,Bazunu,£4.40,0,GK,Southampton,0.6,0,0,4,0,84,2.6,3,485,56,2880,0,0,69,1,0,,-£0.10,£0.00,116503,0,100375,0,633,10,0,64.2,38,,,,,,,0,44,-1,0,1,20,#DIV/0!,0,1.46
423,Armel,Bella-Kotchap,£4.50,0,DEF,Southampton,0.2,0,2,3,0,49,2,5,345,39,1881,4,0,0,0,0,100,£0.00,£0.00,51582,0,50406,0,422.4,76.4,105,60.6,38,,,,,,,0,45,0,0,2,20,#DIV/0!,0.07,1.72
424,Willy,Caballero,£3.80,0,GK,Southampton,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-£0.20,£0.00,79421,0,55858,0,0,0,0,0,38,,,,,,,0,38,-2,0,1,20,#DIV/0!,0,0
512,Joe,Aribo,£5.00,0,MID,Southampton,0.3,2,0,1,0,46,2.2,3,161,24,1219,2,0,0,0,0,,-£0.50,£0.00,98285,0,58248,0,209.6,137.1,366,71.5,38,,,,,,,0,50,-5,0,3,20,#DIV/0!,0.14,1.26
528,Sékou,Mara,£5.30,0,FWD,Southampton,0.1,1,2,0,0,32,1.5,0,90,10,538,1,0,0,0,0,,-£0.20,£0.00,29489,0,24873,0,104.8,77.5,169,33.9,38,,,,,,,0,53,-2,0,4,20,#DIV/0!,0.22,1.57
622,Juan,Larios,£4.00,0,DEF,Southampton,0,0,0,0,0,4,0.8,0,28,2,150,0,0,0,0,0,100,£0.00,£0.00,10087,0,10523,0,27.6,7.8,4,3.9,38,,,,,,,0,40,0,0,2,20,#DIV/0!,0.01,1.49
623,Duje,Caleta-Car,£4.40,0,DEF,Southampton,0,1,0,1,0,28,2.2,2,182,15,942,2,0,0,0,0,100,-£0.10,£0.00,5207,0,5818,0,262.4,16.2,69,34.9,38,,,,,,,0,44,-1,0,2,20,#DIV/0!,0.09,1.47
624,Samuel,Edozie,£4.60,0,MID,Southampton,0,0,0,1,0,23,1.4,0,82,9,554,0,0,0,0,0,100,-£0.40,£0.00,2664,0,2987,0,89.2,110.3,133,33.2,38,,,,,,,0,46,-4,0,3,20,#DIV/0!,0.21,1.18
647,Lewis,Payne,£4.50,0,MID,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,493,0,489,0,0,0,0,0,38,,,,,,,0,45,0,0,3,20,#DIV/0!,0,0
648,Ryan,Finnigan,£4.50,0,MID,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,544,0,565,0,0,0,0,0,38,,,,,,,0,45,0,0,3,20,#DIV/0!,0,0
671,Jimmy,Morgan,£4.50,0,FWD,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,5975,0,7663,0,0,0,0,0,38,,,,,,,0,45,0,0,4,20,#DIV/0!,0,0
692,Mislav,Orsic,£5.10,0,MID,Southampton,0,0,0,0,0,1,1,0,4,0,6,0,0,0,0,0,100,-£0.40,£0.00,4055,0,4508,0,2,0.3,0,0.2,38,,,,,,,0,51,-4,0,3,20,#DIV/0!,0,0
693,Carlos,Alcaraz,£5.00,0,MID,Southampton,0,4,2,0,5,55,3.1,4,155,25,1024,3,0,0,0,0,100,£0.00,£0.00,8774,0,12588,0,238.4,87.2,199,52.2,38,,,,,,,0,50,0,0,3,20,#DIV/0!,0.21,2.01
716,James,Bree,£4.50,0,DEF,Southampton,0,0,0,0,0,4,0.8,0,51,12,366,1,0,0,0,0,,£0.00,£0.00,1156,0,1423,0,63.8,66.2,11,14,38,,,,,,,0,45,0,0,2,20,#DIV/0!,0.09,2.27
731,Kamaldeen,Kamaldeen,£4.90,0,MID,Southampton,0,2,1,3,14,45,2.5,3,133,20,959,1,0,0,0,0,,-£0.10,£0.00,2841,0,3586,0,176.6,187.3,212,57.6,38,,,,,,,0,49,-1,0,3,20,#DIV/0!,0.26,1.71
732,Paul,Onuachu,£5.30,0,FWD,Southampton,0,0,0,1,0,14,1.3,0,23,7,401,0,0,0,0,0,100,-£0.20,£0.00,7227,0,8607,0,30.2,52.8,126,20.6,38,,,,,,,0,53,-2,0,4,20,#DIV/0!,0.3,1.36
769,Kamari,Doyle,£4.50,0,MID,Southampton,0,0,0,0,0,1,1,0,1,0,6,0,0,0,0,0,,£0.00,£0.00,1,0,15,0,0,0.3,0,0,38,,,,,,,0,45,0,0,3,20,#DIV/0!,0,4.65
770,Dominic,Ballard,£4.50,0,FWD,Southampton,0,0,0,0,1,2,1,0,4,0,24,0,0,0,0,0,,£0.00,£0.00,41,0,449,0,1,0.6,0,0.1,38,,,,,,,0,45,0,0,4,20,#DIV/0!,0,3.98
778,Samuel,Amo-Ameyaw,£4.50,0,MID,Southampton,0,0,0,0,1,1,1,0,6,0,3,0,0,0,0,0,,£0.00,£0.00,0,0,0,0,5.2,10.8,0,1.6,38,,,,,,,0,45,0,0,3,20,#DIV/0!,0,18.3
425,Hugo,Lloris,£5.40,0,GK,Spurs,3.2,0,0,7,0,89,3.6,12,456,39,2205,0,0,79,0,0,100,-£0.10,£0.00,748961,0,507423,0,540,0,0,54,38,,,,,,,0,54,-1,0,1,6,#DIV/0!,0,1.23
426,Fraser,Forster,£3.90,0,GK,Spurs,4.4,0,0,3,2,40,2.9,1,222,24,1215,1,0,32,1,0,,-£0.10,£0.00,469405,0,375757,0,267.8,0,0,26.9,38,,,,,,,0,39,-1,0,1,6,#DIV/0!,0,1.42
427,Harry,Kane,£11.50,0,FWD,Spurs,32.7,30,9,11,16,263,6.9,48,1008,62,3406,6,0,0,0,1,100,£0.00,£0.00,6575833,0,7381740,0,1342,759.6,1760,386.3,38,,,,,,,0,115,0,0,4,6,#DIV/0!,0.66,1.3
428,Son,Son,£11.50,0,MID,Spurs,6.4,10,6,9,5,152,4.2,8,471,55,2886,2,0,0,0,0,100,-£0.50,£0.00,3349584,0,1754591,0,732.6,852,919,250.2,38,,,,,,,0,115,-5,0,3,6,#DIV/0!,0.45,1.33
429,Matt,Doherty,£4.60,0,DEF,Spurs,0.3,1,0,3,0,35,2.9,2,147,9,663,0,0,0,0,0,0,-£0.40,£0.00,260706,0,198746,0,147,110.5,146,40.3,38,,,,,,,0,46,-4,0,2,6,#DIV/0!,0.14,1.17
430,Eric,Dier,£5.00,0,DEF,Spurs,4.8,2,1,9,0,96,2.9,5,569,52,2816,3,0,0,0,0,100,£0.00,£0.00,1626420,0,1666908,0,653.2,112.3,235,100.1,38,,,,,,,0,50,0,0,2,6,#DIV/0!,0.08,1.38
431,Lucas,Lucas Moura,£5.80,0,MID,Spurs,0.2,1,0,0,6,17,1.1,0,55,5,145,0,1,0,0,0,100,-£0.20,£0.00,43611,0,14604,0,65,55.9,60,18,38,,,,,,,0,58,-2,0,3,6,#DIV/0!,0.63,1.66
432,Ben,Davies,£4.70,0,DEF,Spurs,1,2,3,9,2,99,3.2,3,470,33,2284,4,0,0,0,0,100,-£0.30,£0.00,382888,0,380727,0,434,291.8,172,89.9,38,,,,,,,0,47,-3,0,2,6,#DIV/0!,0.1,1.05
433,Pierre-Emile,Højbjerg,£5.30,0,MID,Spurs,1.8,4,5,10,0,120,3.4,10,629,57,3131,5,0,0,0,0,100,-£0.20,£0.00,779765,0,805527,0,758,501.7,237,150,38,,,,,,,0,53,-2,0,3,6,#DIV/0!,0.15,1.29
434,Harry,Winks,£4.40,0,MID,Spurs,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,218770,0,64152,0,0,0,0,0,38,,,,,,,0,44,-1,0,3,6,#DIV/0!,0,0
435,Davinson,Sánchez,£4.20,0,DEF,Spurs,0.5,0,0,2,2,28,1.6,1,166,17,848,1,0,0,0,0,,-£0.30,£0.00,119576,0,78030,0,213.8,40,56,31,38,,,,,,,0,42,-3,0,2,6,#DIV/0!,0.09,1.35
436,Ryan,R.Sessegnon,£4.40,0,DEF,Spurs,0.5,2,1,1,0,35,2.1,0,121,15,805,4,0,0,0,0,100,-£0.10,£0.00,315292,0,264255,0,148.6,103,290,54.3,38,,,,,,,0,44,-1,0,2,6,#DIV/0!,0.3,1.17
437,Steven,Bergwijn,£5.50,0,MID,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,215,0,0,0,0,0,0,0,38,,,,,,,0,55,0,0,3,6,#DIV/0!,0,0
438,Sergio,Reguilón,£4.20,0,DEF,Spurs,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.30,£0.00,208343,0,17585,0,0,0,0,0,38,,,,,,,0,42,-3,0,2,6,#DIV/0!,0,0
439,Japhet,Tanganga,£3.80,0,DEF,Spurs,2.5,0,0,0,0,4,1,0,32,5,145,0,0,0,0,0,100,-£0.20,£0.00,420254,0,292992,0,27.6,6.2,0,3.3,38,,,,,,,0,38,-2,0,2,6,#DIV/0!,0.01,2.29
440,Rodrigo,Bentancur,£5.30,0,MID,Spurs,0.3,5,2,6,0,71,3.9,7,342,24,1501,8,0,0,0,0,0,-£0.20,£0.00,130566,0,106067,0,489.6,180.2,236,90.7,38,,,,,,,0,53,-2,0,3,6,#DIV/0!,0.18,1.18
441,Oliver,Skipp,£4.30,0,MID,Spurs,0.1,1,0,4,2,43,1.9,1,199,28,1489,7,0,0,0,0,100,-£0.20,£0.00,28723,0,27825,0,222.4,157.5,52,43.4,38,,,,,,,0,43,-2,0,3,6,#DIV/0!,0.04,1.37
442,Joe,Rodon,£4.00,0,DEF,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,7913,0,0,0,0,0,0,0,38,,,,,,,0,40,0,0,2,6,#DIV/0!,0,0
443,Cristian,Romero,£4.90,0,DEF,Spurs,1.4,0,2,8,0,66,2.4,3,447,41,2363,9,1,0,0,0,100,-£0.10,£0.00,403263,0,260094,0,546.2,136.2,91,77.3,38,,,,,,,0,49,-1,0,2,6,#DIV/0!,0.1,1.3
444,Yves,Bissouma,£4.70,0,MID,Spurs,0.2,0,0,1,2,27,1.2,0,176,20,998,6,0,0,0,0,100,-£0.30,£0.00,75532,0,31819,0,129.8,137,24,29,38,,,,,,,0,47,-3,0,3,6,#DIV/0!,0.05,1.25
445,Emerson,Emerson Royal,£4.80,0,DEF,Spurs,1.8,2,2,7,2,86,3.3,9,402,27,1729,2,1,0,0,0,100,-£0.20,£0.00,1039357,0,996965,0,403.6,181.6,234,82.1,38,,,,,,,0,48,-2,0,2,6,#DIV/0!,0.13,1.16
446,Dejan,Kulusevski,£7.80,0,MID,Spurs,3.6,2,7,8,3,96,3.2,5,310,40,2062,2,0,0,0,0,100,-£0.20,£0.00,2621193,0,2101231,0,410.8,639.4,514,156,38,,,,,,,0,78,-2,0,3,6,#DIV/0!,0.33,1.32
447,Dane,Scarlett,£4.50,0,FWD,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,7427,0,0,0,0,0,0,0,38,,,,,,,0,45,0,0,4,6,#DIV/0!,0,0
448,Ivan,Perišić,£5.30,0,DEF,Spurs,14.7,1,8,6,0,94,2.8,6,430,44,2099,6,0,0,0,0,100,-£0.20,£0.00,4576522,0,3770314,0,517.8,732.8,394,164.2,38,,,,,,,0,53,-2,0,2,6,#DIV/0!,0.33,1.45
449,Harvey,White,£4.40,0,MID,Spurs,0.3,0,0,0,0,1,1,0,4,0,4,0,0,0,0,0,0,-£0.10,£0.00,70753,0,54478,0,2,7.3,0,0.9,38,,,,,,,0,44,-1,0,3,6,#DIV/0!,0.9,0
450,Pape Matar,Sarr,£4.20,0,MID,Spurs,0.5,0,1,0,4,14,1.3,0,60,11,211,1,0,0,0,0,100,-£0.30,£0.00,113765,0,93231,0,55.4,26.8,4,8.6,38,,,,,,,0,42,-3,0,3,6,#DIV/0!,0.04,2.47
451,Brandon,Austin,£3.90,0,GK,Spurs,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-£0.10,£0.00,26561,0,17504,0,0,0,0,0,38,,,,,,,0,39,-1,0,1,6,#DIV/0!,0,0
452,Alfie,Devine,£4.30,0,MID,Spurs,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-£0.20,£0.00,13584,0,8804,0,0,0,0,0,38,,,,,,,0,43,-2,0,3,6,#DIV/0!,0,0
